id,name,artist,mood
1468,Too Late,Tavares,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1469,Under The Boardwalk,Bruce Willis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1470,Out Of Left Field,Percy Sledge,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1471,Here Comes My Girl,Tom Petty And The Heartbreakers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1472,Fix You,Coldplay,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1473,Chariot Rock,The Champs,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1474,High Heel Sneakers,Stevie Wonder,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1475,Each And Every Time,Sweet Sensation,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1476,That's What Love Will Make You Do,Little Milton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1477,You're The Only One,Dolly Parton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1478,Honey Child,Bad Company,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1479,Please Don't Ever Leave Me,The Cyrkle,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1480,The Fez,Steely Dan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1481,Humdinger,Freddy Cannon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1482,Lonesome Number One,Don Gibson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1483,March Of The Pigs,Nine Inch Nails,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1484,What's My Age Again?,Blink-182,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1485,Hello World,Lady Antebellum,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1486,Taking You Home,Don Henley,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1487,Sick Of Myself,Matthew Sweet,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1488,Think Of You,Usher,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1489,Always And Forever,Luther Vandross,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1490,Goodbye,Jagged Edge,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1491,This Woman's Work,Maxwell,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1492,All She Wrote,Firehouse,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1493,One Lover At A Time,Atlantic Starr,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1494,Roll With The Changes,REO Speedwagon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1495,Low,Kelly Clarkson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1496,Tell Me,White Lion,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1497,Come On Over,Shania Twain,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1498,Look Who's Blue,Don Gibson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1499,The Way I Am,Eminem,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1500,Sneakin' Up Behind You,The Brecker Brothers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1501,Crazy Cool,Paula Abdul,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1502,I Put A Spell On You,Creedence Clearwater Revival,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1503,Watch Your Step,Brooks O'Dell,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1504,Mexican Radio,Wall Of Voodoo,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1505,He Said She Said,Ashley Tisdale,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1506,Finally,T.G. Sheppard,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1507,I'll Be Lovin' U Long Time,Mariah Carey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1508,Wishing I Was Lucky,Wet Wet Wet,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1509,Easy,Faith No More,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1510,Just The Same Way,Journey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1511,Oh Daddy,Adrian Belew,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1512,Summer Sounds,Robert Goulet,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1513,Fight Fire With Fire,Kansas,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1514,Don't You Know How Much I Love You,Ronnie Milsap,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1515,Big Big World,Johnny Burnette,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1516,Original Sin,INXS,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1517,If We Try,Don McLean,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1518,Pimp Juice,Nelly,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1519,Can You Please Crawl Out Your Window?,Bob Dylan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1520,Almost Persuaded No. 2,Ben Colder,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1521,Baby Love,Mother's Finest,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1522,She's Coming Home,The Zombies,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1523,I Hear You Now,Jon & Vangelis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1524,The Pretender,Jackson Browne,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1525,If I Could Only Win Your Love,Emmylou Harris,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1526,I've Lost Everything I've Ever Loved,David Ruffin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1527,Mint Car,The Cure,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1528,Show Me The Money,Petey Pablo,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1529,My Melancholy Baby,The Marcels,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1530,Soundtrack To Your Life,Ashley Parker Angel,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1531,That's How Country Boys Roll,Billy Currington,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1532,I'm Not A Player,Big Punisher,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1533,Rain Forest,Paul Hardcastle,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1534,Murder She Wrote,Chaka Demus & Pliers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1535,Scenario,A Tribe Called Quest,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1536,It's Always Somethin',Joe Diffie,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1537,Bonfire,Craig Morgan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1538,The Great Beyond,R.E.M.,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1539,Grace Kelly,MIKA,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1540,Hurts To Be In Love,Gino Vannelli,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1541,If Your Heart Isn't In It,Atlantic Starr,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1542,Save Your Love,Great White,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1543,Strong Enough,Cher,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1544,Clint Eastwood,Gorillaz,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1545,This Can't Be True,Eddie Holman,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1546,Dangerous,Natalie Cole,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1547,Little Girl Gone,Donna Fargo,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1548,I Wish You'd Stay,Brad Paisley,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1549,Step On,Happy Mondays,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1550,I Want You,Janet Jackson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1551,Runnin' Out Of Fools,Aretha Franklin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1552,I Wish It Was Me,Tyrone Davis,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1553,It's Only Love,Simply Red,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1554,Since You Been Gone,Rainbow,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1555,Hunters Of The Night,Mr. Mister,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1556,Darlin' Danielle Don't,Henry Lee Summer,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1557,Foolish Fool,Dee Dee Warwick,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1558,Candle (Sick And Tired),The White Tie Affair,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1559,First I Look At The Purse,The Contours,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1560,Feel The Need,Leif Garrett,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1561,Earth Angel,Johnny Tillotson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1562,Confessions Of A Broken Heart (Daughter To Father),Lindsay Lohan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1563,Highwire,The Rolling Stones,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1564,Machinery,Sheena Easton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1565,New Girl Now,Honeymoon Suite,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1566,Inside A Dream,Jane Wiedlin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1567,Sunshine,The Archies,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1568,Sound Asleep,The Turtles,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1569,Single,Natasha Bedingfield,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1570,Billion Dollar Babies,Alice Cooper,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1571,I'm A Nut,Leroy Pullins,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1572,Jumbo,Bee Gees,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1573,Pretzel Logic,Steely Dan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1574,You Think You're Hot Stuff,Jean Knight,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1575,Blue Sky,Joan Baez,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1576,Let's Get Crazy,Hannah Montana,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1577,Beautiful Flower,India.Arie,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1578,Every Day Is Exactly The Same,Nine Inch Nails,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1579,Ready To Go,Republica,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1580,Blue Monday,Orgy,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1581,Fake It,Seether,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1582,Someone Else Calling You Baby,Luke Bryan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1583,The Red,Chevelle,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1584,Sex On Fire,Kings Of Leon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1585,Slither,Velvet Revolver,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1586,Mama's Song,Carrie Underwood,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1587,The Real Thing,Bo Bice,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1588,It's Getting Better All The Time,Brooks & Dunn,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1589,Jam On It,Newcleus,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1590,Maybe,Sick Puppies,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1591,Right Beside You,Sophie B. Hawkins,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1592,Feels Like Today,Rascal Flatts,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1593,Homewrecker,Gretchen Wilson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1594,She's Not Just A Pretty Face,Shania Twain,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1595,Time For Me To Fly,REO Speedwagon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1596,Everything Must Change,Paul Young,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1597,Roger That,Young Money,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1598,I Got The Feelin' (It's Over),Gregory Abbott,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1599,Heartache Away,Don Johnson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1600,Let's Talk About Me,The Alan Parsons Project,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1601,Street Corner,Ashford & Simpson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1602,The Floor,Johnny Gill,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1603,Six-Pack Summer,Phil Vassar,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1604,Tragedy,Brian Hyland,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1605,House Of Fire,Alice Cooper,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1606,Sharp Dressed Man,ZZ Top,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1607,I'm Gonna Love You Too,The Hullaballoos,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1608,Hold On,Badfinger,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1609,Smarty Pants,First Choice,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1610,Take A Look,Aretha Franklin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1611,Goodnight Saigon,Billy Joel,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1612,Virgin Man,Smokey Robinson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1613,Helpless,Kim Weston,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1614,Crazy About The La La La,Smokey Robinson & The Miracles,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1615,Boom Boom (Out Go The Lights),Pat Travers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1616,Soothe Me,Sam & Dave,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1617,I Don't Need You,Rupert Holmes,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1618,At Midnight,T-Connection,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1619,Superman's Song,Crash Test Dummies,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1620,It Hurts So Bad,Kim Carnes,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1621,Breakout,Miley Cyrus,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1622,Can The Can,Suzi Quatro,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1623,Like A Star,Corinne Bailey Rae,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1624,Not Meant To Be,Theory Of A Deadman,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1625,I Wish I Wasn't,Heather Headley,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1626,Only Happy When It Rains,Garbage,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1627,Loser,3 Doors Down,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1628,A Little Bit Of Ecstasy,Jocelyn Enriquez,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1629,Megalomaniac,Incubus,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1630,All Things Considered,Yankee Grey,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1631,Just Like You,Three Days Grace,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1632,I Am,Mary J. Blige,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1633,Some Days You Gotta Dance,Dixie Chicks,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1634,Roll With It,Easton Corbin,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1635,You'll Always Be Loved By Me,Brooks & Dunn,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1636,Molly (Sixteen Candles),Sponge,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1637,Start A Band,Brad Paisley Duet With Keith Urban,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1638,Wild Horses,Gino Vannelli,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1639,Come In Out Of The Rain,Wendy Moten,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1640,Let's Be Young Tonight,Jermaine Jackson,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1641,Full Of Fire,Shalamar,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1642,The Way It Is,Tesla,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1643,Ti Amo,Laura Branigan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1644,Big Blue Note,Toby Keith,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1645,Foggy Mountain Breakdown,Flatt & Scruggs,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1646,Innocent,The Whispers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1647,What It Comes Down To,The Isley Brothers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1648,What You Won't Do For Love,Go West,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1649,Pretending,Eric Clapton,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1650,Summertime Girls,Y&T,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1651,Objection (Tango),Shakira,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1652,Don't Misunderstand Me,Rossington Collins Band,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1653,Cuts You Up,Peter Murphy,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1654,That's My Little Suzie,Ritchie Valens,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1655,In My Arms,Erasure,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1656,Riki Tiki Tavi,Donovan,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1657,Let's Spend The Night Together,The Rolling Stones,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1658,The Weight,Jackie DeShannon,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1659,He's A Good Guy (Yes He Is),The Marvelettes,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1660,La La La,LMFAO,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1661,The Kid Is Hot Tonite,Loverboy,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1662,Love On A Shoestring,Captain & Tennille,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1663,Say Maybe,Neil Diamond,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1664,Mama Don't Allow,The Rooftop Singers,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1665,Sing A Song For Freedom,Frijid Pink,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1666,Summer Bunnies,R. Kelly,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1667,Someday Soon,Judy Collins,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1668,Girl With The Hungry Eyes,Jefferson Starship,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
1669,I Think I'm Gonna Kill Myself,Buddy Knox,"['Angry', 'Disgusted', 'Fearful', 'Happy', 'Neutral', 'Sad', 'Surprised']"
